source_line,section,spec_text,section_status,evidence
1641,34,# 34. BACKGROUND JOBS WHILE KEEPING SQLITE,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1643,34,This platform has long-running operations:,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1645,34,- Drive upload,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1646,34,- Drive sync,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1647,34,- YouTube upload,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1648,34,- provider performance sync,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1649,34,- publishing,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1650,34,- automation runs,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1651,34,- media metadata extraction,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1653,34,Do not execute long external operations inside normal web requests.,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1655,34,"For this SQLite-first deployment, implement a lightweight internal Job system.",Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1657,34,## Job model,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1659,34,- type,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1660,34,- payload JSON,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1661,34,- status,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1662,34,- priority,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1663,34,- attempts,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1664,34,- max attempts,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1665,34,- available_at,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1666,34,- claimed_at,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1667,34,- heartbeat_at,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1668,34,- completed_at,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1669,34,- failed_at,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1670,34,- last_error,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1671,34,- idempotency_key,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1672,34,- workspace,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1673,34,- created_by,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1675,34,## Worker,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1677,34,"Implement a management command, e.g.:",Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1679,34,```bash,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1680,34,python manage.py run_worker,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1681,34,```,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1683,34,Requirements:,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1685,34,- single production worker by default for SQLite;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1686,34,- atomic claim;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1687,34,- retries;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1688,34,- exponential backoff;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1689,34,- stale job recovery;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1690,34,- graceful shutdown;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1691,34,- idempotent handlers;,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1692,34,- logs/correlation ID.,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1694,34,Architect the queue behind an interface so Redis/Celery/Dramatiq can replace it later without rewriting domain services.,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1696,34,Do not use SQLite on an NFS/network filesystem.,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1698,34,---,Queue/claim/retry implemented; long-sync heartbeat gap,common/jobs.py; tests/test_domain.py
1700,35,# 35. SQLITE PRODUCTION HARDENING,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1702,35,The user explicitly requested SQLite.,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1704,35,Use it responsibly:,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1706,35,- enable WAL mode at application startup/connection configuration where safe;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1707,35,- configure a reasonable busy timeout;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1708,35,- short transactions;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1709,35,- do not keep DB transactions open during external HTTP calls;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1710,35,- use one background worker by default;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1711,35,- index frequent filters;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1712,35,- persistent local disk/volume;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1713,35,- automated backups;,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1714,35,- integrity-check documentation.,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1716,35,Add documented commands:,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1718,35,```bash,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1719,35,python manage.py backup_database,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1720,35,python manage.py restore_database ...,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1721,35,python manage.py check,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1722,35,```,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1724,35,A backup must include:,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1725,35,- SQLite DB,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1726,35,- local media/temp files if production uses them,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1727,35,- encryption key backup instructions (never embed key in backup logs),SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1729,35,"Google Drive assets themselves do not need to be duplicated into the DB backup, but Drive IDs and metadata do.",SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1731,35,---,SQLite hardening and recovery verified,config/settings.py; BACKUP_RESTORE.md
1733,36,# 36. SECURITY,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1735,36,Required production controls:,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1737,36,- `DEBUG=False`,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1738,36,- strong `SECRET_KEY`,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1739,36,- separate `APP_ENCRYPTION_KEY`,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1740,36,- allowed hosts,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1741,36,- trusted CSRF origins,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1742,36,- HTTPS,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1743,36,- secure cookies,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1744,36,- HSTS when HTTPS configuration is verified,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1745,36,- clickjacking protection,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1746,36,- MIME validation for uploads,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1747,36,- file size limits,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1748,36,- filename sanitization,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1749,36,- authorization on every object read/write,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1750,36,- provider timeout configuration,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1751,36,- retry limits,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1752,36,- SSRF-safe URL validation where server fetches are used,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1753,36,- destination URL validation,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1754,36,- no secrets in logs,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1755,36,- sanitized provider errors,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1756,36,- dependency audit,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1757,36,- CSP where practical,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1758,36,- rate limiting for login and sensitive endpoints,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1759,36,- server-side validation even if React validates too,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
1761,36,Do not deserialize arbitrary Python objects.,Core controls tested; production security acceptance pending,SECURITY.md; dependency-audit-*.json
